PTN_No,Arms_moni,Adeg_moni,Vac_moni,Iac_moni,RPM_moni,Trq_1st,Idref_moni,Iqref_moni,Id0_1st,Iq0_1st,Vd_1st,Vq_1st,pair_group
166,20.81665999466133,-146.30993247402023,0,20.81665999466133,-800,-3.9276562499999996,20.0,-30.0,20.0,-30.0,-8.529600841838889,-21.854485913071287,9_6
167,23.27373340628157,-29.74488129694222,0,23.27373340628157,-800,4.704191406250001,20.0,35.0,20.0,35.0,15.151200982145372,-14.346326780620394,9_7
168,23.27373340628157,-150.25511870305778,0,23.27373340628157,-800,-4.704191406250001,20.0,-35.0,20.0,-35.0,-10.351200982145372,-22.746326780620393,9_7
169,25.819888974716115,-26.56505117707799,0,25.819888974716115,-800,5.537000000000001,20.0,40.0,20.0,40.0,16.972801122451852,-14.08306624317705,9_8
170,25.819888974716115,-153.434948822922,0,25.819888974716115,-800,-5.537000000000001,20.0,-40.0,20.0,-40.0,-12.172801122451853,-23.683066243177052,9_8
171,15.396007178390024,-90.0,0,15.396007178390024,-800,0.0,26.66666666666667,0.0,26.66666666666667,0.0,3.2000000000000006,-18.472564803107982,10_0
172,15.664302422079652,-79.38034472384487,0,15.664302422079652,-800,0.5041711516203702,26.66666666666667,5.0,26.66666666666667,5.0,5.084315638094812,-17.897152128945446,10_1
173,15.664302422079652,-100.61965527615513,0,15.664302422079652,-800,-0.5041711516203702,26.66666666666667,-5.0,26.66666666666667,-5.0,1.3156843619051894,-19.09715212894545,10_1
174,16.442942874387494,-69.44395478041653,0,16.442942874387494,-800,1.0171469907407404,26.66666666666667,10.0,26.66666666666667,10.0,6.9686312761896225,-17.370914106457864,10_2
175,16.442942874387494,-110.55604521958347,0,16.442942874387494,-800,-1.0171469907407404,26.66666666666667,-10.0,26.66666666666667,-10.0,-0.5686312761896217,-19.770914106457862,10_2
176,17.664570106205165,-60.642246457208735,0,17.664570106205165,-800,1.5477322048611106,26.66666666666667,15.0,26.66666666666667,15.0,8.852946914284434,-16.893850735645213,10_3
177,17.664570106205165,-119.35775354279127,0,17.664570106205165,-800,-1.5477322048611106,26.66666666666667,-15.0,26.66666666666667,-15.0,-2.4529469142844333,-20.493850735645214,10_3
178,19.245008972987527,-53.13010235415599,0,19.245008972987527,-800,2.1047314814814815,26.66666666666667,20.0,26.66666666666667,20.0,10.737262552379246,-16.465962016507504,10_4
179,19.245008972987527,-126.86989764584402,0,19.245008972987527,-800,-2.1047314814814815,26.66666666666667,-20.0,26.66666666666667,-20.0,-4.337262552379244,-21.2659620165075,10_4
180,21.103799903580647,-46.847610265994604,0,21.103799903580647,-800,2.6969495081018504,26.66666666666667,25.0,26.66666666666667,25.0,12.621578190474057,-16.08724794904473,10_5
181,21.103799903580647,-133.1523897340054,0,21.103799903580647,-800,-2.6969495081018504,26.66666666666667,-25.0,26.66666666666667,-25.0,-6.221578190474055,-22.08724794904473,10_5
182,23.17405957179357,-41.63353933657021,0,23.17405957179357,-800,3.333190972222221,26.66666666666667,30.0,26.66666666666667,30.0,14.505893828568869,-15.757708533256904,10_6
183,23.17405957179357,-138.3664606634298,0,23.17405957179357,-800,-3.333190972222221,26.66666666666667,-30.0,26.66666666666667,-30.0,-8.105893828568867,-22.957708533256906,10_6
184,25.404140811497058,-37.30394827798344,0,25.404140811497058,-800,4.022260561342591,26.66666666666667,35.0,26.66666666666667,35.0,16.390209466663677,-15.477343769144017,10_7
185,25.404140811497058,-142.69605172201656,0,25.404140811497058,-800,-4.022260561342591,26.66666666666667,-35.0,26.66666666666667,-35.0,-9.990209466663677,-23.877343769144016,10_7
186,27.755546659548443,-33.69006752597979,0,27.755546659548443,-800,4.772962962962962,26.66666666666667,40.0,26.66666666666667,40.0,18.27452510475849,-15.24615365670607,10_8
187,27.755546659548443,-146.30993247402023,0,27.755546659548443,-800,-4.772962962962962,26.66666666666667,-40.0,26.66666666666667,-40.0,-11.874525104758488,-24.846153656706072,10_8
188,19.245008972987524,-90.0,0,19.245008972987524,-800,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3.999999999999999,-19.498818403280648,11_0
189,19.460310986818882,-81.46923439005187,0,19.460310986818882,-800,0.38837745949074093,33.33333333333333,5.0,33.33333333333333,5.0,5.952732544772988,-18.92554375745181,11_1
190,19.460310986818882,-98.53076560994813,0,19.460310986818882,-800,-0.38837745949074093,33.33333333333333,-5.0,33.33333333333333,-5.0,2.0472674552270105,-20.125543757451812,11_1
191,20.092379244472358,-73.30075576600639,0,20.092379244472358,-800,0.7863252314814817,33.33333333333333,10.0,33.33333333333333,10.0,7.905465089545977,-18.405719819965302,11_2
192,20.092379244472358,-106.69924423399362,0,20.092379244472358,-800,-0.7863252314814817,33.33333333333333,-10.0,33.33333333333333,-10.0,0.0945349104540214,-20.8057198199653,11_2
193,21.103799903580644,-65.77225468204583,0,21.103799903580644,-800,1.2034136284722226,33.33333333333333,15.0,33.33333333333333,15.0,9.858197634318966,-17.939346590821117,11_3
194,21.103799903580644,-114.22774531795419,0,21.103799903580644,-800,-1.2034136284722226,33.33333333333333,-15.0,33.33333333333333,-15.0,-1.8581976343189686,-21.53934659082112,11_3
195,22.443344307471286,-59.03624346792648,0,22.443344307471286,-800,1.6492129629629628,33.33333333333333,20.0,33.33333333333333,20.0,11.810930179091955,-17.526424070019257,11_4
196,22.443344307471286,-120.96375653207355,0,22.443344307471286,-800,-1.6492129629629628,33.33333333333333,-20.0,33.33333333333333,-20.0,-3.8109301790919563,-22.326424070019254,11_4
197,24.056261216234407,-53.13010235415598,0,24.056261216234407,-800,2.133293547453705,33.33333333333333,25.0,33.33333333333333,25.0,13.763662723864943,-17.16695225755973,11_5
198,24.056261216234407,-126.86989764584403,0,24.056261216234407,-800,-2.133293547453705,33.33333333333333,-25.0,33.33333333333333,-25.0,-5.763662723864944,-23.16695225755973,11_5
199,25.891511550513428,-48.01278750418334,0,25.891511550513428,-800,2.665225694444445,33.33333333333333,30.0,33.33333333333333,30.0,15.716395268637935,-16.86093115344252,11_6
200,25.891511550513428,-131.98721249581666,0,25.891511550513428,-800,-2.665225694444445,33.33333333333333,-30.0,33.33333333333333,-30.0,-7.716395268637936,-24.060931153442517,11_6
201,27.90526301083191,-43.60281897270362,0,27.90526301083191,-800,3.254579716435186,33.33333333333333,35.0,33.33333333333333,35.0,17.66912781341092,-16.608360757667644,11_7
202,27.90526301083191,-136.3971810272964,0,27.90526301083191,-800,-3.254579716435186,33.33333333333333,-35.0,33.33333333333333,-35.0,-9.669127813410924,-25.008360757667642,11_7
203,30.061665018819294,-39.80557109226519,0,30.061665018819294,-800,3.910925925925928,33.33333333333333,40.0,33.33333333333333,40.0,19.62186035818391,-16.40924107023509,11_8
204,30.061665018819294,-140.19442890773482,0,30.061665018819294,-800,-3.910925925925928,33.33333333333333,-40.0,33.33333333333333,-40.0,-11.621860358183913,-26.009241070235092,11_8
205,23.094010767585033,-90.0,0,23.094010767585033,-800,0.0,40.0,0.0,40.0,0.0,4.8,-20.525072003453314,12_0
206,23.27373340628157,-82.8749836510982,0,23.27373340628157,-800,0.2589726562500001,40.0,5.0,40.0,5.0,6.826850860341015,-19.95393538595817,12_1
207,23.27373340628157,-97.1250163489018,0,23.27373340628157,-800,-0.2589726562500001,40.0,-5.0,40.0,-5.0,2.773149139658985,-21.153935385958174,12_1
208,23.80476142847617,-75.96375653207353,0,23.80476142847617,-800,0.5282812500000003,40.0,10.0,40.0,10.0,8.853701720682029,-19.440525533472737,12_2
209,23.80476142847617,-104.03624346792648,0,23.80476142847617,-800,-0.5282812500000003,40.0,-10.0,40.0,-10.0,0.74629827931797,-21.840525533472736,12_2
210,24.664414311581236,-69.44395478041653,0,24.664414311581236,-800,0.8182617187500003,40.0,15.0,40.0,15.0,10.880552581023045,-18.98484244599702,12_3
211,24.664414311581236,-110.55604521958347,0,24.664414311581236,-800,-0.8182617187500003,40.0,-15.0,40.0,-15.0,-1.280552581023045,-22.584842445997023,12_3
212,25.819888974716115,-63.43494882292201,0,25.819888974716115,-800,1.1392499999999997,40.0,20.0,40.0,20.0,12.90740344136406,-18.586886123531013,12_4
213,25.819888974716115,-116.56505117707799,0,25.819888974716115,-800,-1.1392499999999997,40.0,-20.0,40.0,-20.0,-3.30740344136406,-23.38688612353101,12_4
214,27.233557730613654,-57.9946167919165,0,27.233557730613654,-800,1.50158203125,40.0,25.0,40.0,25.0,14.934254301705074,-18.24665656607472,12_5
215,27.233557730613654,-122.0053832080835,0,27.233557730613654,-800,-1.50158203125,40.0,-25.0,40.0,-25.0,-5.334254301705074,-24.24665656607472,12_5
216,28.86751345948129,-53.13010235415598,0,28.86751345948129,-800,1.9155937499999995,40.0,30.0,40.0,30.0,16.96110516204609,-17.96415377362814,12_6
217,28.86751345948129,-126.86989764584402,0,28.86751345948129,-800,-1.9155937499999995,40.0,-30.0,40.0,-30.0,-7.36110516204609,-25.164153773628136,12_6
218,30.686587732536616,-48.81407483429036,0,30.686587732536616,-800,2.3916210937499995,40.0,35.0,40.0,35.0,18.987956022387102,-17.73937774619127,12_7
219,30.686587732536616,-131.18592516570965,0,30.686587732536616,-800,-2.3916210937499995,40.0,-35.0,40.0,-35.0,-9.387956022387105,-26.13937774619127,12_7
220,32.65986323710904,-45.0,0,32.65986323710904,-800,2.9400000000000013,40.0,40.0,40.0,40.0,21.01480688272812,-17.57232848376411,12_8
221,32.65986323710904,-135.0,0,32.65986323710904,-800,-2.9400000000000013,40.0,-40.0,40.0,-40.0,-11.414806882728119,-27.17232848376411,12_8
