PTN_No,Arms_moni,Adeg_moni,Vac_moni,Iac_moni,RPM_moni,Trq_1st,Idref_moni,Iqref_moni,Id0_1st,Iq0_1st,Vd_1st,Vq_1st,pair_group
170,64.54972243679029,-153.434948822922,0,64.54972243679029,1500,-20.339999999999996,50.0,-100.0,50.0,-100.0,42.14955411287757,48.02477434344698,9_8
171,38.490017945975055,-90.0,0,38.490017945975055,1500,0.0,66.66666666666667,0.0,66.66666666666667,0.0,2.666666666666667,50.893800988154645,10_0
172,39.16075605519912,-79.38034472384487,0,39.16075605519912,1500,1.8520572916666653,66.66666666666667,12.5,66.66666666666667,12.5,-2.5248151933904666,51.46154157974767,10_1
173,39.16075605519912,-100.61965527615513,0,39.16075605519912,1500,-1.8520572916666653,66.66666666666667,-12.5,66.66666666666667,-12.5,7.8581485267238005,50.46154157974767,10_1
174,41.10735718596873,-69.44395478041653,0,41.10735718596873,1500,3.736458333333333,66.66666666666667,25.0,66.66666666666667,25.0,-7.7162970534476,52.16476335452677,10_2
175,41.10735718596873,-110.55604521958347,0,41.10735718596873,1500,-3.736458333333333,66.66666666666667,-25.0,66.66666666666667,-25.0,13.049630386780933,50.16476335452677,10_2
176,44.16142526551291,-60.642246457208735,0,44.16142526551291,1500,5.685546875,66.66666666666667,37.5,66.66666666666667,37.5,-12.907778913504735,53.00346631249192,10_3
177,44.16142526551291,-119.35775354279127,0,44.16142526551291,1500,-5.685546875,66.66666666666667,-37.5,66.66666666666667,-37.5,18.24111224683807,50.00346631249192,10_3
178,48.11252243246882,-53.13010235415599,0,48.11252243246882,1500,7.731666666666663,66.66666666666667,50.0,66.66666666666667,50.0,-18.099260773561866,53.97765045364312,10_4
179,48.11252243246882,-126.86989764584402,0,48.11252243246882,1500,-7.731666666666663,66.66666666666667,-50.0,66.66666666666667,-50.0,23.432594106895202,49.97765045364312,10_4
180,52.75949975895161,-46.8476102659946,0,52.75949975895161,1500,9.907161458333325,66.66666666666667,62.5,66.66666666666667,62.5,-23.290742633619004,55.08731577798039,10_5
181,52.75949975895161,-133.1523897340054,0,52.75949975895161,1500,-9.907161458333325,66.66666666666667,-62.5,66.66666666666667,-62.5,28.62407596695234,50.08731577798039,10_5
182,57.93514892948392,-41.6335393365702,0,57.93514892948392,1500,12.244374999999994,66.66666666666667,75.0,66.66666666666667,75.0,-28.48222449367614,56.33246228550372,10_6
183,57.93514892948392,-138.3664606634298,0,57.93514892948392,1500,-12.244374999999994,66.66666666666667,-75.0,66.66666666666667,-75.0,33.81555782700947,50.33246228550372,10_6
184,63.51035202874265,-37.30394827798343,0,63.51035202874265,1500,14.77565104166666,66.66666666666667,87.5,66.66666666666667,87.5,-33.67370635373327,57.71308997621311,10_7
185,63.51035202874265,-142.69605172201656,0,63.51035202874265,1500,-14.77565104166666,66.66666666666667,-87.5,66.66666666666667,-87.5,39.0070396870666,50.71308997621311,10_7
186,69.38886664887109,-33.69006752597979,0,69.38886664887109,1500,17.53333333333333,66.66666666666667,100.0,66.66666666666667,100.0,-38.865188213790404,59.22919885010856,10_8
187,69.38886664887109,-146.30993247402023,0,69.38886664887109,1500,-17.53333333333333,66.66666666666667,-100.0,66.66666666666667,-100.0,44.19852154712373,51.22919885010856,10_8
188,48.112522432468815,-90.0,0,48.112522432468815,1500,0.0,83.33333333333333,0.0,83.33333333333333,0.0,3.333333333333333,53.72123437638546,11_0
189,48.650777467047206,-81.46923439005187,0,48.650777467047206,1500,1.426692708333333,83.33333333333333,12.5,83.33333333333333,12.5,-2.046644085939189,54.29486545420397,11_1
190,48.650777467047206,-98.53076560994813,0,48.650777467047206,1500,-1.426692708333333,83.33333333333333,-12.5,83.33333333333333,-12.5,8.713310752605855,53.29486545420397,11_1
191,50.2309481111809,-73.30075576600639,0,50.2309481111809,1500,2.888541666666666,83.33333333333333,25.0,83.33333333333333,25.0,-7.426621505211711,55.015758687659506,11_2
192,50.2309481111809,-106.69924423399362,0,50.2309481111809,1500,-2.888541666666666,83.33333333333333,-25.0,83.33333333333333,-25.0,14.093288171878378,53.015758687659506,11_2
193,52.759499758951605,-65.77225468204583,0,52.759499758951605,1500,4.420703124999999,83.33333333333333,37.5,83.33333333333333,37.5,-12.806598924484234,55.883914076752056,11_3
194,52.759499758951605,-114.22774531795417,0,52.759499758951605,1500,-4.420703124999999,83.33333333333333,-37.5,83.33333333333333,-37.5,19.4732655911509,52.883914076752056,11_3
195,56.10836076867821,-59.03624346792648,0,56.10836076867821,1500,6.058333333333332,83.33333333333333,50.0,83.33333333333333,50.0,-18.186576343756755,56.89933162148163,11_4
196,56.10836076867821,-120.96375653207352,0,56.10836076867821,1500,-6.058333333333332,83.33333333333333,-50.0,83.33333333333333,-50.0,24.85324301042342,52.89933162148163,11_4
197,60.14065304058602,-53.13010235415598,0,60.14065304058602,1500,7.836588541666666,83.33333333333333,62.5,83.33333333333333,62.5,-23.566553763029273,58.06201132184823,11_5
198,60.14065304058602,-126.86989764584402,0,60.14065304058602,1500,-7.836588541666666,83.33333333333333,-62.5,83.33333333333333,-62.5,30.233220429695937,53.06201132184823,11_5
199,64.72877887628357,-48.01278750418334,0,64.72877887628357,1500,9.790624999999999,83.33333333333333,75.0,83.33333333333333,75.0,-28.9465311823018,59.37195317785186,11_6
200,64.72877887628357,-131.98721249581666,0,64.72877887628357,1500,-9.790624999999999,83.33333333333333,-75.0,83.33333333333333,-75.0,35.61319784896847,53.37195317785186,11_6
201,69.76315752707978,-43.60281897270362,0,69.76315752707978,1500,11.95559895833334,83.33333333333333,87.5,83.33333333333333,87.5,-34.32650860157431,60.8291571894925,11_7
202,69.76315752707978,-136.39718102729637,0,69.76315752707978,1500,-11.95559895833334,83.33333333333333,-87.5,83.33333333333333,-87.5,40.99317526824098,53.8291571894925,11_7
203,75.15416254704824,-39.80557109226519,0,75.15416254704824,1500,14.366666666666674,83.33333333333333,100.0,83.33333333333333,100.0,-39.70648602084684,62.43362335677016,11_8
204,75.15416254704824,-140.19442890773482,0,75.15416254704824,1500,-14.366666666666674,83.33333333333333,-100.0,83.33333333333333,-100.0,46.37315268751351,54.43362335677016,11_8
205,57.73502691896258,-90.0,0,57.73502691896258,1500,0.0,100.0,0.0,100.0,0.0,4.0,56.54866776461628,12_0
206,58.18433351570392,-82.8749836510982,0,58.18433351570392,1500,0.9513281250000001,100.0,12.5,100.0,12.5,-1.5841809417558572,57.12818932866028,12_1
207,58.18433351570392,-97.1250163489018,0,58.18433351570392,1500,-0.9513281250000001,100.0,-12.5,100.0,-12.5,9.584180941755857,56.12818932866028,12_1
208,59.51190357119042,-75.96375653207353,0,59.51190357119042,1500,1.940624999999999,100.0,25.0,100.0,25.0,-7.168361883511714,57.86675402079224,12_2
209,59.51190357119042,-104.03624346792648,0,59.51190357119042,1500,-1.940624999999999,100.0,-25.0,100.0,-25.0,15.168361883511714,55.86675402079224,12_2
210,61.66103577895309,-69.44395478041653,0,61.66103577895309,1500,3.005859375,100.0,37.5,100.0,37.5,-12.752542825267572,58.7643618410122,12_3
211,61.66103577895309,-110.55604521958347,0,61.66103577895309,1500,-3.005859375,100.0,-37.5,100.0,-37.5,20.75254282526757,55.7643618410122,12_3
212,64.54972243679029,-63.43494882292201,0,64.54972243679029,1500,4.184999999999999,100.0,50.0,100.0,50.0,-18.33672376702343,59.82101278932014,12_4
213,64.54972243679029,-116.56505117707799,0,64.54972243679029,1500,-4.184999999999999,100.0,-50.0,100.0,-50.0,26.33672376702343,55.82101278932014,12_4
214,68.08389432653414,-57.9946167919165,0,68.08389432653414,1500,5.516015624999998,100.0,62.5,100.0,62.5,-23.92090470877929,61.03670686571607,12_5
215,68.08389432653414,-122.0053832080835,0,68.08389432653414,1500,-5.516015624999998,100.0,-62.5,100.0,-62.5,31.92090470877929,56.03670686571607,12_5
216,72.16878364870323,-53.13010235415598,0,72.16878364870323,1500,7.036875,100.0,75.0,100.0,75.0,-29.505085650535143,62.41144407019998,12_6
217,72.16878364870323,-126.86989764584402,0,72.16878364870323,1500,-7.036875,100.0,-75.0,100.0,-75.0,37.50508565053514,56.41144407019998,12_6
218,76.71646933134154,-48.81407483429036,0,76.71646933134154,1500,8.785546874999998,100.0,87.5,100.0,87.5,-35.089266592291004,63.94522440277186,12_7
219,76.71646933134154,-131.18592516570965,0,76.71646933134154,1500,-8.785546874999998,100.0,-87.5,100.0,-87.5,43.089266592291004,56.94522440277186,12_7
220,81.64965809277261,-45.0,0,81.64965809277261,1500,10.799999999999999,100.0,100.0,100.0,100.0,-40.67344753404686,65.63804786343175,12_8
221,81.64965809277261,-135.0,0,81.64965809277261,1500,-10.799999999999999,100.0,-100.0,100.0,-100.0,48.67344753404686,57.638047863431744,12_8
